,,,,,,,,,,,,,,,,,,
,,Master SKU,Style ID / Parent SKU,Size,Category,Loc,ST CS,Wholesale Price,Catalog Name,Up Price,Uniware Stock,FBA,FBF,SJIT,Launch Date,Manual Close / New,Child Remark,Parent Remark
,,JOPLVSM4169,JOPLVSM4169,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4171,JOPLVSM4171,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4172,JOPLVSM4172,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jun-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4173,JOPLVSM4173,Free,Dress Material,Surat,225,235,,294,0,0,0,0,30-Jul-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4174,JOPLVSM4174,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jun-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4176,JOPLVSM4176,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jun-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4177,JOPLVSM4177,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jun-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4179,JOPLVSM4179,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4181,JOPLVSM4181,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4182,JOPLVSM4182,Free,Dress Material,Surat,225,235,,294,1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4183,JOPLVSM4183,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4184,JOPLVSM4184,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4185,JOPLVSM4185,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4187,JOPLVSM4187,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4192,JOPLVSM4192,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4193,JOPLVSM4193,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4196,JOPLVSM4196,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4197,JOPLVSM4197,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4198,JOPLVSM4198,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4199,JOPLVSM4199,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4201,JOPLVSM4201,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jun-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4202,JOPLVSM4202,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jun-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4205,JOPLVSM4205,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4206,JOPLVSM4206,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4208,JOPLVSM4208,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4209,JOPLVSM4209,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4210,JOPLVSM4210,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4211,JOPLVSM4211,Free,Dress Material,Surat,225,235,,294,0,0,0,0,6-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4215,JOPLVSM4215,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4216,JOPLVSM4216,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4217,JOPLVSM4217,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4219,JOPLVSM4219,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4220,JOPLVSM4220,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4222,JOPLVSM4222,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4227,JOPLVSM4227,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4229,JOPLVSM4229,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4232,JOPLVSM4232,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4234,JOPLVSM4234,Free,Dress Material,Surat,225,235,,294,0,0,0,0,22-Jul-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4235,JOPLVSM4235,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4236,JOPLVSM4236,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4237,JOPLVSM4237,Free,Dress Material,Surat,225,235,,294,0,0,0,0,6-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4239,JOPLVSM4239,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4241,JOPLVSM4241,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4242,JOPLVSM4242,Free,Dress Material,Surat,225,235,,294,0,0,0,0,6-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4243,JOPLVSM4243,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4244,JOPLVSM4244,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4245,JOPLVSM4245,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4247,JOPLVSM4247,Free,Dress Material,Surat,225,235,,294,1,0,0,0,22-Jul-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4248,JOPLVSM4248,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4249,JOPLVSM4249,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4251,JOPLVSM4251,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4252,JOPLVSM4252,Free,Dress Material,Surat,225,235,,294,0,0,0,0,2-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4253,JOPLVSM4253,Free,Dress Material,Surat,225,235,,294,0,0,0,0,2-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4254,JOPLVSM4254,Free,Dress Material,Surat,225,235,,294,0,0,0,0,2-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4255,JOPLVSM4255,Free,Dress Material,Surat,225,235,,294,0,0,0,0,2-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4256,JOPLVSM4256,Free,Dress Material,Surat,225,235,,294,0,0,0,0,2-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4257,JOPLVSM4257,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4258,JOPLVSM4258,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Dec-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4259,JOPLVSM4259,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4260,JOPLVSM4260,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4261,JOPLVSM4261,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4262,JOPLVSM4262,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4263,JOPLVSM4263,Free,Dress Material,Surat,225,235,,294,2,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4264,JOPLVSM4264,Free,Dress Material,Surat,225,235,,294,0,0,0,0,19-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4266,JOPLVSM4266,Free,Dress Material,Surat,225,235,,294,0,0,0,0,25-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4267,JOPLVSM4267,Free,Dress Material,Surat,225,235,,294,0,0,0,0,25-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM4268,JOPLVSM4268,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4269,JOPLVSM4269,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4270,JOPLVSM4270,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4271,JOPLVSM4271,Free,Dress Material,Surat,225,235,,294,2,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4272,JOPLVSM4272,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4273,JOPLVSM4273,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4274,JOPLVSM4274,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4276,JOPLVSM4276,Free,Dress Material,Surat,225,235,,294,1,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4277,JOPLVSM4277,Free,Dress Material,Surat,225,235,,294,3,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4278,JOPLVSM4278,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4279,JOPLVSM4279,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4280,JOPLVSM4280,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4282,JOPLVSM4282,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4283,JOPLVSM4283,Free,Dress Material,Surat,225,235,,294,0,0,0,0,10-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4284,JOPLVSM4284,Free,Dress Material,Surat,225,235,,294,0,0,0,0,10-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4285,JOPLVSM4285,Free,Dress Material,Surat,225,235,,294,1,0,0,0,20-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4286,JOPLVSM4286,Free,Dress Material,Surat,215,235,,294,0,0,0,0,20-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4288,JOPLVSM4288,Free,Dress Material,Surat,215,235,,294,1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4290,JOPLVSM4290,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4291,JOPLVSM4291,Free,Dress Material,Surat,215,235,,294,0,0,0,0,20-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM4294,JOPLVSM4294,Free,Dress Material,Surat,215,235,,294,17,0,0,0,20-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM5101,JOPLVSM5101,Free,Dress Material,Surat,235,272,,340,0,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5102,JOPLVSM5102,Free,Dress Material,Surat,225,235,,294,1,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5103,JOPLVSM5103,Free,Dress Material,Surat,225,235,,294,0,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5104,JOPLVSM5104,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM5105,JOPLVSM5105,Free,Dress Material,Surat,225,235,,294,0,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5106,JOPLVSM5106,Free,Dress Material,Surat,225,235,,294,3,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5107,JOPLVSM5107,Free,Dress Material,Surat,235,272,,340,0,0,0,0,9-Jan-22,CLOSED,CLOSED,CLOSED
,,JOPLVSM5108,JOPLVSM5108,Free,Dress Material,Surat,235,272,,340,0,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5109,JOPLVSM5109,Free,Dress Material,Surat,225,235,,294,0,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5110,JOPLVSM5110,Free,Dress Material,Surat,225,235,,294,0,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5114,JOPLVSM5114,Free,Dress Material,Surat,235,272,,340,0,0,0,0,3-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5115,JOPLVSM5115,Free,Dress Material,Surat,235,272,,340,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5116,JOPLVSM5116,Free,Dress Material,Surat,235,272,,340,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5117,JOPLVSM5117,Free,Dress Material,Surat,215,235,,294,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5118,JOPLVSM5118,Free,Dress Material,Surat,215,235,,294,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5119,JOPLVSM5119,Free,Dress Material,Surat,215,235,,294,0,0,0,0,28-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5120,JOPLVSM5120,Free,Dress Material,Surat,215,235,,294,1,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5122,JOPLVSM5122,Free,Dress Material,Surat,215,235,,294,2,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5123,JOPLVSM5123,Free,Dress Material,Surat,215,235,,294,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5124,JOPLVSM5124,Free,Dress Material,Surat,215,235,,294,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5125,JOPLVSM5125,Free,Dress Material,Surat,215,235,,294,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5126,JOPLVSM5126,Free,Dress Material,Surat,215,235,,294,0,0,0,0,3-Jan-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5127,JOPLVSM5127,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5128,JOPLVSM5128,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5129,JOPLVSM5129,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5130,JOPLVSM5130,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5131,JOPLVSM5131,Free,Dress Material,Surat,215,235,,294,3,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5132,JOPLVSM5132,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5133,JOPLVSM5133,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5134,JOPLVSM5134,Free,Dress Material,Surat,370,411,,514,0,0,0,0,21-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5135,JOPLVSM5135,Free,Dress Material,Surat,370,411,,514,0,0,0,0,21-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5136,JOPLVSM5136,Free,Dress Material,Surat,370,411,,514,0,0,0,0,21-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5137,JOPLVSM5137,Free,Dress Material,Surat,370,411,,514,0,0,0,0,9-Nov-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5138,JOPLVSM5138,Free,Dress Material,Surat,370,411,,514,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5139,JOPLVSM5139,Free,Dress Material,Surat,285,315,,394,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5140,JOPLVSM5140,Free,Dress Material,Surat,285,315,,394,14,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5141,JOPLVSM5141,Free,Dress Material,Surat,285,315,,394,1,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5142,JOPLVSM5142,Free,Dress Material,Surat,285,315,,394,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5143,JOPLVSM5143,Free,Dress Material,Surat,285,315,,394,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5144,JOPLVSM5144,Free,Dress Material,Surat,285,315,,394,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5145,JOPLVSM5145,Free,Dress Material,Surat,285,315,,394,1,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5146,JOPLVSM5146,Free,Dress Material,Surat,285,315,,394,5,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5147,JOPLVSM5147,Free,Dress Material,Surat,285,315,,394,1,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5148,JOPLVSM5148,Free,Dress Material,Surat,285,315,,394,29,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5149,JOPLVSM5149,Free,Dress Material,Surat,215,235,,294,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5150,JOPLVSM5150,Free,Dress Material,Surat,215,235,,294,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5151,JOPLVSM5151,Free,Dress Material,Surat,215,265,,331,3,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5152,JOPLVSM5152,Free,Dress Material,Surat,215,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5153,JOPLVSM5153,Free,Dress Material,Surat,215,265,,331,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5154,JOPLVSM5154,Free,Dress Material,Surat,215,265,,331,0,0,0,0,9-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5155,JOPLVSM5155,Free,Dress Material,Surat,215,265,,331,0,0,0,0,9-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5156,JOPLVSM5156,Free,Dress Material,Surat,215,265,,331,0,0,0,0,9-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5157,JOPLVSM5157,Free,Dress Material,Surat,215,265,,331,1,0,0,0,9-Dec-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5158,JOPLVSM5158,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5159,JOPLVSM5159,Free,Dress Material,Surat,215,265,,331,0,0,0,0,9-Jul-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5160,JOPLVSM5160,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5161,JOPLVSM5161,Free,Dress Material,Surat,215,265,,331,1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5162,JOPLVSM5162,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5163,JOPLVSM5163,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5164,JOPLVSM5164,Free,Dress Material,Surat,215,265,,331,5,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5165,JOPLVSM5165,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5166,JOPLVSM5166,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5167,JOPLVSM5167,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5168,JOPLVSM5168,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5169,JOPLVSM5169,Free,Dress Material,Surat,215,265,,331,1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5170,JOPLVSM5170,Free,Dress Material,Surat,215,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5171,JOPLVSM5171,Free,Dress Material,Surat,225,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5172,JOPLVSM5172,Free,Dress Material,Surat,225,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5175,JOPLVSM5175,Free,Dress Material,Surat,225,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5176,JOPLVSM5176,Free,Dress Material,Surat,225,265,,331,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5180,JOPLVSM5180,Free,Dress Material,Surat,225,265,,331,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5181,JOPLVSM5181,Free,Dress Material,Surat,225,265,,331,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5182,JOPLVSM5182,Free,Dress Material,Surat,225,265,,331,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5183,JOPLVSM5183,Free,Dress Material,Surat,225,265,,331,2,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5184,JOPLVSM5184,Free,Dress Material,Surat,225,265,,331,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5185,JOPLVSM5185,Free,Dress Material,Surat,225,265,,331,0,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5186,JOPLVSM5186,Free,Dress Material,Surat,225,265,,331,5,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5187,JOPLVSM5187,Free,Dress Material,Surat,225,265,,331,0,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5188,JOPLVSM5188,Free,Dress Material,Surat,225,265,,331,1,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5189,JOPLVSM5189,Free,Dress Material,Surat,225,265,,331,4,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5190,JOPLVSM5190,Free,Dress Material,Surat,225,265,,331,1,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5191,JOPLVSM5191,Free,Dress Material,Surat,225,265,,331,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5192,JOPLVSM5192,Free,Dress Material,Surat,225,265,,331,2,0,0,0,1-Feb-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5193,JOPLVSM5193,Free,Dress Material,Surat,215,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM5194,JOPLVSM5194,Free,Dress Material,Surat,215,235,,294,0,0,0,0,1-Feb-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5195,JOPLVSM5195,Free,Dress Material,Surat,215,235,,294,7,0,0,0,1-Feb-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5196,JOPLVSM5196,Free,Dress Material,Surat,215,235,,294,0,0,0,0,1-Feb-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5197,JOPLVSM5197,Free,Dress Material,Surat,215,235,,294,0,0,0,0,1-Feb-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5198,JOPLVSM5198,Free,Dress Material,Surat,215,235,,294,0,0,0,0,1-Feb-23,CLOSED,CLOSED,CLOSED
,,JOPLVSM5199,JOPLVSM5199,Free,Dress Material,Surat,215,235,,294,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5200,JOPLVSM5200,Free,Dress Material,Surat,215,235,,294,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5201,JOPLVSM5201,Free,Dress Material,Surat,215,235,,294,0,0,0,0,8-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5202,JOPLVSM5202,Free,Dress Material,Surat,215,235,,294,0,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5203,JOPLVSM5203,Free,Dress Material,Surat,215,235,,294,1,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5204,JOPLVSM5204,Free,Dress Material,Surat,215,235,,294,0,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5205,JOPLVSM5205,Free,Dress Material,Surat,215,235,,294,0,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5206,JOPLVSM5206,Free,Dress Material,Surat,215,235,,294,2,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM5207,JOPLVSM5207,Free,Dress Material,Surat,215,235,,294,0,0,0,0,9-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM6101,JOPLVSM6101,Free,Dress Material,Surat,290,312,,390,1,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM6102,JOPLVSM6102,Free,Dress Material,Surat,290,312,,390,0,0,0,0,1-Feb-23,CLOSED,CLOSED,CLOSED
