Master SKU,Style ID / Parent SKU,Size,Category,Location,Cost,Wholesale Price,Catalog Name,Up Price,Uniware Stock,FBA,FBF,SJIT,Launch Date
JOPLVSM4185,JOPLVSM4185,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4187,JOPLVSM4187,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4192,JOPLVSM4192,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4193,JOPLVSM4193,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4196,JOPLVSM4196,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4197,JOPLVSM4197,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4198,JOPLVSM4198,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4199,JOPLVSM4199,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4201,JOPLVSM4201,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4202,JOPLVSM4202,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4205,JOPLVSM4205,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4206,JOPLVSM4206,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4208,JOPLVSM4208,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4209,JOPLVSM4209,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4210,JOPLVSM4210,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4211,JOPLVSM4211,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4215,JOPLVSM4215,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4216,JOPLVSM4216,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4217,JOPLVSM4217,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4219,JOPLVSM4219,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4220,JOPLVSM4220,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4222,JOPLVSM4222,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4227,JOPLVSM4227,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4229,JOPLVSM4229,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4232,JOPLVSM4232,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4234,JOPLVSM4234,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4235,JOPLVSM4235,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4236,JOPLVSM4236,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4237,JOPLVSM4237,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4239,JOPLVSM4239,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4241,JOPLVSM4241,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4242,JOPLVSM4242,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4243,JOPLVSM4243,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4244,JOPLVSM4244,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4245,JOPLVSM4245,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4247,JOPLVSM4247,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM4248,JOPLVSM4248,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4249,JOPLVSM4249,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4251,JOPLVSM4251,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM4252,JOPLVSM4252,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4253,JOPLVSM4253,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4254,JOPLVSM4254,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4255,JOPLVSM4255,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4256,JOPLVSM4256,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4257,JOPLVSM4257,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4258,JOPLVSM4258,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4259,JOPLVSM4259,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4260,JOPLVSM4260,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4261,JOPLVSM4261,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4262,JOPLVSM4262,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4263,JOPLVSM4263,Free,Dress Material,Surat,,,,,4,0,0,0,
JOPLVSM4264,JOPLVSM4264,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4266,JOPLVSM4266,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM4267,JOPLVSM4267,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4268,JOPLVSM4268,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4269,JOPLVSM4269,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4270,JOPLVSM4270,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4271,JOPLVSM4271,Free,Dress Material,Surat,,,,,3,0,0,0,
JOPLVSM4272,JOPLVSM4272,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4273,JOPLVSM4273,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4274,JOPLVSM4274,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4276,JOPLVSM4276,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM4277,JOPLVSM4277,Free,Dress Material,Surat,,,,,6,0,0,0,
JOPLVSM4278,JOPLVSM4278,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4279,JOPLVSM4279,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4280,JOPLVSM4280,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4282,JOPLVSM4282,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4283,JOPLVSM4283,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4284,JOPLVSM4284,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4285,JOPLVSM4285,Free,Dress Material,Surat,,,,,3,0,0,0,
JOPLVSM4286,JOPLVSM4286,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4288,JOPLVSM4288,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM4290,JOPLVSM4290,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4291,JOPLVSM4291,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM4294,JOPLVSM4294,Free,Dress Material,Surat,,,,,17,0,0,0,
JOPLVSM5101,JOPLVSM5101,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5102,JOPLVSM5102,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5103,JOPLVSM5103,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5104,JOPLVSM5104,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5105,JOPLVSM5105,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5106,JOPLVSM5106,Free,Dress Material,Surat,,,,,4,0,0,0,
JOPLVSM5107,JOPLVSM5107,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5108,JOPLVSM5108,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5109,JOPLVSM5109,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5110,JOPLVSM5110,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5114,JOPLVSM5114,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5115,JOPLVSM5115,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5116,JOPLVSM5116,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5117,JOPLVSM5117,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5118,JOPLVSM5118,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5119,JOPLVSM5119,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5120,JOPLVSM5120,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5122,JOPLVSM5122,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM5123,JOPLVSM5123,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5124,JOPLVSM5124,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5125,JOPLVSM5125,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5126,JOPLVSM5126,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5127,JOPLVSM5127,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5128,JOPLVSM5128,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5129,JOPLVSM5129,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5130,JOPLVSM5130,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5131,JOPLVSM5131,Free,Dress Material,Surat,,,,,3,0,0,0,
JOPLVSM5132,JOPLVSM5132,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5133,JOPLVSM5133,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5134,JOPLVSM5134,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5135,JOPLVSM5135,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5136,JOPLVSM5136,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5137,JOPLVSM5137,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5138,JOPLVSM5138,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5139,JOPLVSM5139,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5140,JOPLVSM5140,Free,Dress Material,Surat,,,,,14,0,0,0,
JOPLVSM5141,JOPLVSM5141,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5142,JOPLVSM5142,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5143,JOPLVSM5143,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5144,JOPLVSM5144,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5145,JOPLVSM5145,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM5146,JOPLVSM5146,Free,Dress Material,Surat,,,,,5,0,0,0,
JOPLVSM5147,JOPLVSM5147,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5148,JOPLVSM5148,Free,Dress Material,Surat,,,,,30,0,0,0,
JOPLVSM5149,JOPLVSM5149,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5150,JOPLVSM5150,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5151,JOPLVSM5151,Free,Dress Material,Surat,,,,,3,0,0,0,
JOPLVSM5152,JOPLVSM5152,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5153,JOPLVSM5153,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5154,JOPLVSM5154,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5155,JOPLVSM5155,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5156,JOPLVSM5156,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5157,JOPLVSM5157,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5158,JOPLVSM5158,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5159,JOPLVSM5159,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5160,JOPLVSM5160,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5161,JOPLVSM5161,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5162,JOPLVSM5162,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5163,JOPLVSM5163,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5164,JOPLVSM5164,Free,Dress Material,Surat,,,,,7,0,0,0,
JOPLVSM5165,JOPLVSM5165,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5166,JOPLVSM5166,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5167,JOPLVSM5167,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5168,JOPLVSM5168,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5169,JOPLVSM5169,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5170,JOPLVSM5170,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5171,JOPLVSM5171,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5172,JOPLVSM5172,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5175,JOPLVSM5175,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5176,JOPLVSM5176,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5180,JOPLVSM5180,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5181,JOPLVSM5181,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5182,JOPLVSM5182,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5183,JOPLVSM5183,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM5184,JOPLVSM5184,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5185,JOPLVSM5185,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5186,JOPLVSM5186,Free,Dress Material,Surat,,,,,5,0,0,0,
JOPLVSM5187,JOPLVSM5187,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5188,JOPLVSM5188,Free,Dress Material,Surat,,,,,3,0,0,0,
JOPLVSM5189,JOPLVSM5189,Free,Dress Material,Surat,,,,,6,0,0,0,
JOPLVSM5190,JOPLVSM5190,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5191,JOPLVSM5191,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5192,JOPLVSM5192,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM5193,JOPLVSM5193,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5194,JOPLVSM5194,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM5195,JOPLVSM5195,Free,Dress Material,Surat,,,,,7,0,0,0,
JOPLVSM5196,JOPLVSM5196,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5197,JOPLVSM5197,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5198,JOPLVSM5198,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5199,JOPLVSM5199,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5200,JOPLVSM5200,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5201,JOPLVSM5201,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5202,JOPLVSM5202,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5203,JOPLVSM5203,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM5204,JOPLVSM5204,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5205,JOPLVSM5205,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM5206,JOPLVSM5206,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM5207,JOPLVSM5207,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM6101,JOPLVSM6101,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM6102,JOPLVSM6102,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM6103,JOPLVSM6103,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM6104,JOPLVSM6104,Free,Dress Material,Surat,,,,,0,0,0,0,
JOPLVSM6105,JOPLVSM6105,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM6106,JOPLVSM6106,Free,Dress Material,Surat,,,,,2,0,0,0,
JOPLVSM6107,JOPLVSM6107,Free,Dress Material,Surat,,,,,,,,,
JOPLVSM6108,JOPLVSM6108,Free,Dress Material,Surat,,,,,1,0,0,0,
JOPLVSM9001,JOPLVSM9001,Free,Dress Material,Surat,,,,,,,,,
JOPLVSMRW2013-S,JOPLVSMRW2013,S,Rw Salwar Suit,Surat,,,,,9,0,0,0,
JOPLVSMRW2013-3XL,JOPLVSMRW2013,3XL,Rw Salwar Suit,Surat,,,,,27,0,0,0,
JOPLVSMRW2013-4XL,JOPLVSMRW2013,4XL,Rw Salwar Suit,Surat,,,,,29,0,0,0,
JOPLVSMRW2013-7XL,JOPLVSMRW2013,7XL,Rw Salwar Suit,Surat,,,,,20,0,0,0,
JOPLVSMRW2013-8XL,JOPLVSMRW2013,8XL,Rw Salwar Suit,Surat,,,,,16,0,0,0,
JOPLVSMRW2013-9XL,JOPLVSMRW2013,9XL,Rw Salwar Suit,Surat,,,,,6,0,0,0,
JOPLVSMRW3852-L,JOPLVSMRW3852,L,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4123-6XL,JOPLVSMRW4123,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4123-M,JOPLVSMRW4123,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-10XL,JOPLVSMRW4132,10XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-4XL,JOPLVSMRW4132,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-8XL,JOPLVSMRW4132,8XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-3XL,JOPLVSMRW4132,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-XL,JOPLVSMRW4132,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-7XL,JOPLVSMRW4132,7XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-XXL,JOPLVSMRW4132,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-5XL,JOPLVSMRW4132,5XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-9XL,JOPLVSMRW4132,9XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-6XL,JOPLVSMRW4132,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-L,JOPLVSMRW4132,L,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-M,JOPLVSMRW4132,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4132-S,JOPLVSMRW4132,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4178-S,JOPLVSMRW4178,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-3XL,JOPLVSMRW4202,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-4XL,JOPLVSMRW4202,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-6XL,JOPLVSMRW4202,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-L,JOPLVSMRW4202,L,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-M,JOPLVSMRW4202,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-S,JOPLVSMRW4202,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-XL,JOPLVSMRW4202,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4202-XXL,JOPLVSMRW4202,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4206-S,JOPLVSMRW4206,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSRW4229-S,JOPLVSMRW4229,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSRW4229-3XL,JOPLVSMRW4229,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSRW4229-4XL,JOPLVSMRW4229,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSRW4229-L,JOPLVSMRW4229,L,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSRW4229-M,JOPLVSMRW4229,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSRW4229-XL,JOPLVSMRW4229,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSRW4229-XXL,JOPLVSMRW4229,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4236-S,JOPLVSMRW4236,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4236-3XL,JOPLVSMRW4236,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4236-4XL,JOPLVSMRW4236,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4236-M,JOPLVSMRW4236,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4236-XL,JOPLVSMRW4236,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4236-XXL,JOPLVSMRW4236,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4251-L,JOPLVSMRW4251,L,Rw Salwar Suit,Surat,,,,,31,0,0,0,
JOPLVSMRW4251-M,JOPLVSMRW4251,M,Rw Salwar Suit,Surat,,,,,54,0,0,0,
JOPLVSMRW4251-S,JOPLVSMRW4251,S,Rw Salwar Suit,Surat,,,,,75,0,0,0,
JOPLVSMRW4251-XL,JOPLVSMRW4251,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4251-5XL,JOPLVSMRW4251,5XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4251-3XL,JOPLVSMRW4251,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4251-4XL,JOPLVSMRW4251,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4251-6XL,JOPLVSMRW4251,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4251-XXL,JOPLVSMRW4251,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4267-L,JOPLVSMRW4267,L,Rw Salwar Suit,Surat,,,,,48,0,0,0,
JOPLVSMRW4267-S,JOPLVSMRW4267,S,Rw Salwar Suit,Surat,,,,,73,0,0,0,
JOPLVSMRW4267-4XL,JOPLVSMRW4267,4XL,Rw Salwar Suit,Surat,,,,,2,0,0,0,
JOPLVSMRW4267-XL,JOPLVSMRW4267,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4267-5XL,JOPLVSMRW4267,5XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4267-3XL,JOPLVSMRW4267,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4267-6XL,JOPLVSMRW4267,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4267-7XL,JOPLVSMRW4267,7XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4267-8XL,JOPLVSMRW4267,8XL,Rw Salwar Suit,Surat,,,,,1,0,0,0,
JOPLVSMRW4267-M,JOPLVSMRW4267,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4267-XXL,JOPLVSMRW4267,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-S,JOPLVSMRW4276,S,Rw Salwar Suit,Surat,,,,,28,0,0,0,
JOPLVSMRW4276-XL,JOPLVSMRW4276,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-4XL,JOPLVSMRW4276,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-XXL,JOPLVSMRW4276,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-6XL,JOPLVSMRW4276,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-5XL,JOPLVSMRW4276,5XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-L,JOPLVSMRW4276,L,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-M,JOPLVSMRW4276,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-3XL,JOPLVSMRW4276,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-7XL,JOPLVSMRW4276,7XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4276-8XL,JOPLVSMRW4276,8XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-M,JOPLVSMRW4277,M,Rw Salwar Suit,Surat,,,,,12,0,0,0,
JOPLVSMRW4277-S,JOPLVSMRW4277,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-6XL,JOPLVSMRW4277,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-3XL,JOPLVSMRW4277,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-4XL,JOPLVSMRW4277,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-L,JOPLVSMRW4277,L,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-5XL,JOPLVSMRW4277,5XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-XL,JOPLVSMRW4277,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4277-XXL,JOPLVSMRW4277,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-3XL,JOPLVSMRW4283,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-4XL,JOPLVSMRW4283,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-5XL,JOPLVSMRW4283,5XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-6XL,JOPLVSMRW4283,6XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-L,JOPLVSMRW4283,L,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-M,JOPLVSMRW4283,M,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-S,JOPLVSMRW4283,S,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-XL,JOPLVSMRW4283,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4283-XXL,JOPLVSMRW4283,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4284-5XL,JOPLVSMRW4284,5XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4284-S,JOPLVSMRW4284,S,Rw Salwar Suit,Surat,,,,,16,0,0,0,
JOPLVSMRW4284-7XL,JOPLVSMRW4284,7XL,Rw Salwar Suit,Surat,,,,,22,0,0,0,
JOPLVSMRW4284-6XL,JOPLVSMRW4284,6XL,Rw Salwar Suit,Surat,,,,,1,0,0,0,
JOPLVSMRW4284-4XL,JOPLVSMRW4284,4XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4284-10XL,JOPLVSMRW4284,10XL,Rw Salwar Suit,Surat,,,,,26,0,0,0,
JOPLVSMRW4284-3XL,JOPLVSMRW4284,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4284-XL,JOPLVSMRW4284,XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4284-8XL,JOPLVSMRW4284,8XL,Rw Salwar Suit,Surat,,,,,83,0,0,0,
JOPLVSMRW4284-XXL,JOPLVSMRW4284,XXL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4284-L,JOPLVSMRW4284,L,Rw Salwar Suit,Surat,,,,,1,0,0,0,
JOPLVSMRW4284-9XL,JOPLVSMRW4284,9XL,Rw Salwar Suit,Surat,,,,,43,0,0,0,
JOPLVSMRW4284-M,JOPLVSMRW4284,M,Rw Salwar Suit,Surat,,,,,2,0,0,0,
JOPLVSMRW4285-9XL,JOPLVSMRW4285,9XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4285-3XL,JOPLVSMRW4285,3XL,Rw Salwar Suit,Surat,,,,,,,,,
JOPLVSMRW4285-8XL,JOPLVSMRW4285,8XL,Rw Salwar Suit,Surat,,,,,,,,,
